ts 	 trial # 	 led 	 alpha 	 gamma 	 theta 	 target_pos 	 center_pos 	 pointer_pt
74.02597402597402	1	False	39.865344579435444	34.325920845332064	40.017595993813295	[ 861.94672619 -204.04041549]	[287.11673991 275.65753174]	[357.94559733 227.32592773]
74.08591408591408	1	False	39.8121105128281	33.55513598897804	40.02215854848416	[ 861.91216122 -204.08157941]	[286.67903646 275.04730225]	[358.18367513 227.65096029]
74.14585414585414	1	False	39.692206379030004	32.778372050901574	39.94841304005941	[ 862.47044014 -203.4159014 ]	[286.42563883 274.3517863 ]	[358.70784505 227.83734131]
74.2057942057942	1	False	39.61984057066205	31.97284052189775	39.92380048625508	[ 862.6565749  -203.19357159]	[286.16538493 273.71726481]	[359.0797526  228.23201497]
74.26573426573427	1	False	39.534916195050506	31.121709260875885	39.88256708299506	[ 862.96819232 -202.82092341]	[286.05090332 273.00457764]	[359.73486328 228.54516602]
74.32567432567433	1	False	39.44008370275007	30.297084572084835	39.82069367842436	[ 863.4352912  -202.26132008]	[285.97605387 272.40822347]	[360.40352376 228.94816081]
74.38561438561437	1	False	39.36919917703605	29.426973937338296	39.78696042060173	[ 863.68969796 -201.95601307]	[285.9549764  271.74409993]	[361.19714355 229.32645671]
74.44555444555444	1	False	39.25756265931465	28.70148967291988	39.70442388361506	[ 864.31140703 -201.20837484]	[286.01283773 271.07373047]	[361.91373698 229.54168701]
74.5054945054945	1	False	39.1179544690849	27.814889338583875	39.589073831217966	[ 865.1784792 -200.1620041]	[286.10524495 270.40655518]	[362.81481934 229.96083577]
74.56543456543456	1	False	39.082018095882894	27.044252887595377	39.574886245807676	[ 865.28498    -200.03318428]	[286.27038574 269.88535563]	[363.81709798 230.32124837]
74.62537462537462	1	False	39.00306049741602	26.20982803541845	39.51928861170428	[ 865.70202275 -199.52811725]	[286.26239014 269.41306559]	[364.50362142 230.91947428]
74.68531468531468	1	False	38.94965334747994	25.568237368766003	39.4665605589879	[ 866.09708753 -199.04874475]	[286.53086344 269.10194906]	[365.37320964 231.40266927]
74.74525474525474	1	False	38.90109452275092	24.765452735987576	39.42836522323692	[ 866.38299036 -198.70126821]	[286.58133952 268.82855225]	[366.08422852 232.17234294]
74.8051948051948	1	False	38.881890815987454	24.07308770953476	39.41895744939556	[ 866.45337463 -198.6156531 ]	[286.7257487  268.53407796]	[366.83203125 232.76641846]
74.86513486513486	1	False	38.872820361258924	23.42849470982452	39.41034820617011	[ 866.51777238 -198.53729487]	[286.93062337 268.34800212]	[367.47416178 233.46596273]
74.92507492507492	1	False	38.82690843819772	22.72465987480404	39.36497391267421	[ 866.8569807  -198.12415453]	[287.06386312 268.16186523]	[368.23034668 234.18731689]
74.98501498501498	1	False	38.804187139353274	22.022623585143688	39.34198000688169	[ 867.02875318 -197.91468875]	[287.23881022 267.99045817]	[368.82271322 235.0094401 ]
75.04495504495505	1	False	38.80590284175817	21.357225054338937	39.334525185936045	[ 867.08442525 -197.84676336]	[287.47467041 267.94213867]	[369.61031087 235.84214274]
75.1048951048951	1	False	38.8495771161807	20.7707048780284	39.368648373194745	[ 866.82952341 -198.15762109]	[287.6418457  268.01877848]	[370.29423014 236.68780518]
75.16483516483515	1	False	38.91027934973623	20.178268981942214	39.40408462196081	[ 866.56461703 -198.4802799 ]	[288.00577799 268.20037842]	[370.93835449 237.73964437]
75.22477522477521	1	False	38.9521742729802	19.67116128926518	39.40620889713307	[ 866.54873051 -198.49961692]	[288.40181478 268.54663086]	[371.67952474 238.79252116]
75.28471528471528	1	False	39.05255639628994	19.074462557538155	39.459802739783655	[ 866.14768857 -198.98728034]	[288.86873372 269.03074137]	[372.56046549 240.10746257]
75.34465534465534	1	False	39.11285226887024	18.541133254645043	39.457028474039426	[ 866.16845956 -198.96204583]	[289.47035726 269.59120687]	[373.37272135 241.46618652]
75.4045954045954	1	False	39.2451047323799	18.086600009756005	39.512558771222864	[ 865.75247062 -199.46695373]	[290.18499756 270.37626139]	[374.46887207 242.86478678]
75.46453546453546	1	False	39.35440358086752	17.537138072958452	39.545353830572836	[ 865.50656627 -199.76495258]	[290.87280273 271.14463298]	[375.4564209  244.42966715]
75.52447552447552	1	False	39.4816205700708	17.051839928633072	39.58888616875416	[ 865.17988812 -200.16030035]	[291.66764323 271.96158854]	[376.49361165 245.95774333]
75.58441558441558	1	False	39.62408348544825	16.571712756066	39.642234672047195	[ 864.77913741 -200.64445696]	[292.52642822 272.83138021]	[377.74125163 247.48714193]
75.64435564435564	1	False	None	None	39.726364141583204	[ 864.14624645 -201.407203  ]	None	None
75.7042957042957	1	False	39.98001736227255	15.596663927474363	39.79639966680711	[ 863.61852793 -202.04145923]	[294.47648112 274.84448242]	[380.18693034 250.93182373]
75.76423576423576	1	False	40.12695571855897	15.407971068490026	39.834796680750145	[ 863.32887704 -202.38891663]	[295.5289917  275.85500081]	[381.32828776 252.22167969]
75.82417582417582	1	False	40.286038907252816	15.149002490730567	39.88057143750357	[ 862.98326741 -202.80288201]	[296.59757487 276.9430542 ]	[382.56420898 253.68094889]
75.88411588411589	1	False	None	None	39.97110121429042	[ 862.29877409 -203.62077709]	None	None
75.94405594405593	1	False	None	None	39.98090827328352	[ 862.22454561 -203.70931442]	None	None
76.003996003996	1	False	40.71567478185243	15.176314097628733	39.979153608976866	[ 862.23782757 -203.69347439]	[299.8994751  279.90901693]	[386.00773112 256.56455485]
76.06393606393605	1	False	40.83069607708472	15.121457607199247	39.99902762187198	[ 862.08736252 -203.87286101]	[300.90478516 280.69783529]	[387.07328288 257.42553711]
76.12387612387612	1	False	40.91047618838963	15.230249589463787	39.99711072150954	[ 862.10187798 -203.85556098]	[301.80316162 281.3147583 ]	[387.94828288 257.87327067]
76.18381618381618	1	False	41.041928990471135	15.352813481242993	40.059787794149315	[ 861.62696484 -204.42097002]	[302.58445231 281.90922038]	[388.66373698 258.28786214]
76.24375624375624	1	False	41.078405899559684	15.526808503395669	40.01904006614781	[ 861.93578655 -204.05344439]	[303.40922038 282.45261637]	[389.44632975 258.56178792]
76.3036963036963	1	False	41.16881538013326	15.72372092769667	40.06073473821268	[ 861.61978497 -204.42950841]	[304.06750488 282.77655029]	[390.01680501 258.59179688]
76.36363636363636	1	False	41.242699612937656	16.06177769430196	40.086031468655634	[ 861.42792912 -204.6575595 ]	[304.75948079 283.04292806]	[390.56717936 258.35101318]
76.42357642357642	1	False	41.300493961573906	16.375606158702826	40.106747443580005	[ 861.27073972 -204.84425178]	[305.40974935 283.14025879]	[391.09114583 257.97597249]
76.48351648351648	1	False	41.325123249912124	16.70955487803396	40.08495398101489	[ 861.43610307 -204.64784763]	[306.11012777 283.28961182]	[391.74039714 257.59753418]
76.54345654345654	1	False	41.31994221731629	17.078554653238236	40.04089953428179	[ 861.770149   -204.25063397]	[306.77825928 283.30440267]	[392.33789062 257.03202311]
76.6033966033966	1	False	41.30767290205382	17.31855292779227	39.98972363163695	[ 862.15781026 -203.78888792]	[307.42203776 283.33083089]	[393.00695801 256.65808105]
76.66333666333666	1	False	41.34703478946054	17.760244338024666	40.00231507948178	[ 862.06246737 -203.90252919]	[307.96048991 283.3348999 ]	[393.39306641 255.98567708]
76.72327672327671	1	False	41.34275383973842	18.189199930921433	39.972923121848794	[ 862.28498543 -203.63722608]	[308.48394775 283.26224772]	[393.78747559 255.24890137]
76.78321678321677	1	False	41.301577568163324	18.683175378340398	39.91377938860754	[ 862.73233303 -203.10302623]	[308.89198812 283.12611898]	[393.89168294 254.39878337]
76.84315684315683	1	False	41.32384962640899	19.097923626794568	39.93012818991876	[ 862.60873016 -203.25073856]	[309.22827148 282.95550537]	[394.18180339 253.55723063]
76.9030969030969	1	False	41.218171052527126	19.622303155207746	39.81503697398236	[ 863.47796502 -202.21013383]	[309.53293864 282.68554688]	[394.19112142 252.5195516 ]
76.96303696303696	1	False	41.169460551837695	20.155451307378602	39.77138621072995	[ 863.80709361 -201.81500624]	[309.67879232 282.41007487]	[394.18676758 251.40887451]
77.02297702297702	1	False	41.12232774954822	20.731738134384965	39.72011145035508	[ 864.19332285 -201.35054597]	[310.00299072 282.12571208]	[394.26464844 250.25020345]
77.08291708291708	1	False	41.07769715046348	21.366736439092787	39.68660700861381	[ 864.44547183 -201.04686729]	[310.09263102 281.81160482]	[393.94470215 249.02475993]
77.14285714285714	1	False	40.981703256943135	22.075579252999415	39.596470835411985	[ 865.12294006 -200.22915664]	[310.22184245 281.47503662]	[393.5855306  247.68489583]
77.2027972027972	1	False	40.892491492827624	22.84353223980413	39.511975956884996	[ 865.75683914 -199.4616566 ]	[310.32253011 281.19167074]	[393.1468099  246.32118734]
77.26273726273726	1	False	40.804645746105514	23.755981048187625	39.41990390604212	[ 866.44629435 -198.62426682]	[310.51890055 280.96785482]	[392.68375651 244.8248291 ]
77.32267732267732	1	False	40.814222838090416	24.666972626789814	39.425913856155034	[ 866.40133162 -198.67896074]	[310.68798828 280.89046224]	[392.16621908 243.49308268]
77.38261738261738	1	False	40.81767286553394	25.642824526131108	39.42984351190734	[ 866.37192926 -198.71472027]	[310.74143473 280.84155273]	[391.45837402 242.11680094]
77.44255744255744	1	False	40.78634156145945	26.686102467076875	39.38091967463657	[ 866.73781095 -198.26937391]	[310.98734538 280.86067708]	[390.87772624 240.72790527]
77.5024975024975	1	False	40.76712926251462	27.76880954499964	39.33565560114796	[ 867.07598396 -197.85706372]	[311.30792236 280.96354167]	[390.3642985 239.3616333]
77.56243756243755	1	False	40.80859002103021	28.782707423376195	39.357452989510655	[ 866.91317387 -198.05564936]	[311.57417806 281.09552002]	[389.7722168 238.1624349]
77.62237762237761	1	False	40.853419837571394	29.861799851140685	39.37107775100926	[ 866.81136878 -198.17974661]	[311.99273682 281.27984619]	[389.17443848 236.99395752]
77.68231768231767	1	False	40.88523775913183	30.913303901215457	39.36719632308817	[ 866.84037406 -198.1443962 ]	[312.47418213 281.46195475]	[388.7865804 235.7942098]
77.74225774225773	1	False	40.900315198208645	31.849878804445744	39.35804821097373	[ 866.90872695 -198.06107127]	[312.84529622 281.53820801]	[388.21154785 234.74770101]
77.8021978021978	1	False	40.91625464936604	32.4639087729921	39.35748163752293	[ 866.91295984 -198.05591031]	[313.18575033 281.52172852]	[388.04020182 233.93064372]
77.86213786213786	1	False	40.93457868425517	32.81959793411065	39.38326265926062	[ 866.72029738 -198.29070887]	[313.48443604 281.17095947]	[388.11763509 233.06768799]
77.92207792207792	1	False	40.96133039206372	32.751945305720035	39.41883630438175	[ 866.45428089 -198.61455055]	[313.96057129 280.65559896]	[388.63216146 232.65222168]
77.98201798201798	1	False	41.01451964230602	32.26659381607462	39.49089426564017	[ 865.91482212 -199.2700177 ]	[314.37733968 280.06819661]	[389.61706543 232.59503174]
78.04195804195804	1	False	41.00945196244899	31.487380122065517	39.50302909484563	[ 865.82389417 -199.38033404]	[314.91587321 279.32533773]	[391.01147461 232.74609375]
78.1018981018981	1	False	41.01104440333056	30.33073184709574	39.508796155032	[ 865.78067261 -199.43275497]	[315.7056071  278.57594808]	[392.87772624 233.45245361]
78.16183816183816	1	False	41.06714454785095	28.819852381962505	39.578039950410485	[ 865.2613091  -200.06182143]	[316.33174642 277.89512126]	[394.90572103 234.6893514 ]
78.22177822177822	1	False	41.127920024501265	27.336032781611358	39.6317462466421	[ 864.85796142 -200.54930025]	[317.1459554  277.36936442]	[397.11079915 236.05723063]
78.28171828171828	1	False	41.16455552387398	25.536844209134806	39.658477100315714	[ 864.65703578 -200.79178865]	[317.96474202 276.85284424]	[399.52661133 237.90806071]
78.34165834165833	1	False	None	None	39.7123885544692	[ 864.25145985 -201.28056001]	None	None
78.40159840159839	1	False	41.34126058915962	21.93723712075969	39.808008773063705	[ 863.53097828 -202.14653135]	[319.5974528  276.05234782]	[404.01334635 242.07267253]
78.46153846153845	1	False	41.3911370800274	20.07799302882253	39.82387462372776	[ 863.41129213 -202.29010189]	[320.48002116 275.86578369]	[406.41955566 244.47111003]
78.52147852147851	1	False	41.52051814496501	18.47418380037196	39.92637725758696	[ 862.6370923  -203.21685179]	[321.30690511 275.70269775]	[408.4683431  246.59838867]
78.58141858141857	1	False	41.634924281129464	17.13596610596913	39.99880880426368	[ 862.08901952 -203.8708862 ]	[322.1595459  275.73382568]	[410.23388672 248.5927124 ]
78.64135864135864	1	False	41.704293274811924	15.91869265213268	40.02494906188204	[ 861.89101925 -204.10675441]	[322.98547363 275.756368  ]	[411.77193197 250.44708252]
78.7012987012987	1	False	41.77643157318535	14.77238449867238	40.044776682973286	[ 861.7407625 -204.2856023]	[323.75813802 275.97086589]	[413.31599935 252.36735026]
78.76123876123876	1	False	41.807128967105335	13.78547855337554	40.01657523228107	[ 861.95445882 -204.03120568]	[324.51472982 276.25801595]	[414.74800618 254.13051351]
78.82117882117882	1	False	41.88716231034061	12.908375793868029	40.04535669512064	[ 861.73636615 -204.29083331]	[325.31370036 276.43819173]	[415.96875    255.67236328]
78.88111888111888	1	False	41.9489886265516	12.21324792417378	40.037161321624126	[ 861.7984802  -204.21691684]	[326.24753825 276.77339681]	[417.53605143 257.02435303]
78.94105894105894	1	False	42.04368925146569	11.63550453478437	40.07402784794106	[ 861.51897972 -204.54935691]	[327.05371094 277.06339518]	[418.43969727 258.2553304 ]
79.000999000999	1	False	42.1331883392385	10.980002739589375	40.09982714411939	[ 861.32325732 -204.78189239]	[327.90002441 277.40305583]	[419.78304036 259.58534749]
79.06093906093906	1	False	42.14964035931444	10.339430469552363	40.05726228937668	[ 861.64611291 -204.39819752]	[328.58083089 277.74125163]	[420.62495931 260.95725505]
79.12087912087911	1	False	42.21031151172123	9.733744391718869	40.038861036103214	[ 861.78559866 -204.23224779]	[329.27907308 278.42744954]	[421.51387533 262.61372884]
79.18081918081917	1	False	42.23383606841482	9.102100404435694	39.978645212408246	[ 862.2416758  -203.68888482]	[330.03771973 279.09454346]	[422.73372396 264.2512207 ]
79.24075924075923	1	False	42.29966381635262	8.632101126038213	39.98045113770394	[ 862.22800595 -203.70518772]	[330.57118734 279.69598389]	[423.42342122 265.60744222]
79.30069930069929	1	False	42.360186934383385	8.425783837888845	39.97210613359547	[ 862.29116867 -203.62985   ]	[331.19205729 280.28951009]	[424.15283203 266.52659098]
79.36063936063935	1	False	42.375910576082966	8.332003852138978	39.939274882272066	[ 862.53955946 -203.33336404]	[331.59387207 280.71280924]	[424.59313965 267.09962972]
79.42057942057941	1	False	42.33485463228837	8.182510887264554	39.86521733267113	[ 863.09923119 -202.66405748]	[331.91526286 280.9031779 ]	[424.8770752  267.54300944]
79.48051948051948	1	False	42.320704638173055	8.200581024778634	39.83278935077757	[ 863.34402526 -202.37075696]	[332.14506022 280.97039795]	[425.16080729 267.57255046]
79.54045954045954	1	False	42.369830676972406	8.243954382298211	39.83925073274435	[ 863.29526248 -202.42920911]	[332.61582438 281.2711792 ]	[425.60538737 267.80527751]
79.6003996003996	1	False	42.36253273595152	8.404897888748964	39.79798364061963	[ 863.6065837  -202.05579656]	[332.87253825 281.57067871]	[425.60974121 267.87538656]
79.66033966033966	1	False	42.3844437477893	8.410445038207083	39.79918458238917	[ 863.59752753 -202.06666666]	[333.14109294 281.67808024]	[425.98640951 267.9576416 ]
79.72027972027972	1	False	42.32719930534088	8.412639638414928	39.717444041001364	[ 864.21340384 -201.32637442]	[333.50221761 281.68086751]	[426.40926107 267.94767253]
79.78021978021978	1	False	42.32195419282772	8.480140076302286	39.69223638174196	[ 864.40311849 -201.09790129]	[333.88071696 281.64878337]	[426.75695801 267.80836995]
79.84015984015984	1	False	42.27145977287689	8.571453658654386	39.614835793076246	[ 864.98501243 -200.39584901]	[334.23278809 281.70603434]	[427.09822591 267.71598307]
79.90009990009989	1	False	42.21815690219526	9.153494935529245	39.53238465244265	[ 865.60383232 -199.64712238]	[334.57751465 281.80332438]	[427.09436035 266.90360514]
79.96003996003995	1	False	42.25160680373679	9.648037288936036	39.53473604881936	[ 865.58619933 -199.6684874 ]	[335.03481038 281.91573079]	[427.51155599 266.20281982]
80.01998001998001	1	False	42.231474982919494	10.100489007946008	39.50104360210139	[ 865.83877334 -199.36228547]	[335.09464518 282.05702718]	[427.26171875 265.64725749]
80.07992007992007	1	False	42.184567541018886	10.871202898284714	39.427758045152096	[ 866.38753339 -198.69574296]	[335.30753581 282.23669434]	[427.32735189 264.5736084 ]
80.13986013986013	1	False	42.202204081267396	11.664071381919134	39.447447946776045	[ 866.24017976 -198.87489435]	[335.30936686 282.21982829]	[426.7947998  263.34377035]
80.1998001998002	1	False	42.12074284905416	12.624974505316263	39.37456858560002	[ 866.7852803  -198.21153799]	[335.20670573 282.09627279]	[426.18371582 261.72953288]
